Title,Link,Occupation,Company,Company Web,Company Location,Specs
HSE Officer,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/1hqvkt320ezn-hse-officer-intertrade-co-sharqia-egypt,Full TimeOn-site,"10th of Ramadan City, Sharqia, Egypt ","10th of Ramadan City, Sharqia, Egypt ",https://wuzzuf.net/jobs/careers/Intertrade Co.-United States-89695,Full TimeOn-siteEntry Level · 0 - 2 Yrs of Exp · Engineering - Construction/Civil/Architecture · HSE · OSHA · Safety · Engineering · English · Microsoft Office · Health · ISO · ISO 14001
System Administration,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/7SRZJsOcgYZl-System-Administration-Damietta-Alliance-Container-Terminals-Damietta-Egypt,Full TimeOn-site,"Damietta, Egypt ","Damietta, Egypt ",https://wuzzuf.net/jobs/careers/Demitta-Egypt-116143,Full TimeOn-siteExperienced · 6+ Yrs of Exp · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · Administration · Linux · MCSA · Networking · Security · System Administration · IT
Technical CRM Microsoft Dynamics 365 Specialist- CE & Power Platform,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/ybzuoupubsjw-technical-crm-microsoft-dynamics-365-specialist--ce-power-platform-hiremoters-cairo-egypt,Full TimePart TimeRemote,"Cairo, Egypt ","Cairo, Egypt ",https://wuzzuf.net/jobs/careers/HiRemoters-Egypt-125803,Full TimePart TimeRemoteExperienced · 6 - 10 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Dataverse · Microsoft Azure · CI/CD · Azure DevOps Server · Dynamics 365 · Information Technology (IT) · Dynamics · Microsoft
Q.C Raw Material & Packaging Manager,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/p7vny1y69rcg-qc-raw-material-packaging-manager-apex-pharma-cairo-egypt,Full TimeOn-site,"Badr City, Cairo, Egypt ","Badr City, Cairo, Egypt ",https://wuzzuf.net/jobs/careers/APEX-Pharma-Egypt-26371,Full TimeOn-siteManager · 7+ Yrs of Exp · R&D/Science · Operations/Management · Quality · Quality Control · quality · raw material · Raw Materials · Pharmaceutical · material · SOPS
Database Adminstrator - MS SQL/MongoDB,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/oiw809ueuZTd-Database-Adminstrator---MS-SQLMongoDB-Tasaheel-Finance-Giza-Egypt,Full TimeOn-site,"Giza, Egypt ","Giza, Egypt ",https://wuzzuf.net/jobs/careers/Tasaheel-Finance-Egypt-75247,Full TimeOn-siteExperienced · 3 - 5 Yrs of Exp · IT/Software Development · Database Adminstration · Database · SQL · Linux · Computer Science
Senior IT Administrator,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/5WRHRcYmB9yg-Senior-IT-Administrator-Arabian-Vision-Alexandria-Egypt,Full TimeOn-site,"Alexandria, Egypt ","Alexandria, Egypt ",https://wuzzuf.net/jobs/careers/Arabian-Vision-Egypt-53728,Full TimeOn-siteExperienced · 4 - 6 Yrs of Exp · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · Information Technology (IT) · Network · Network Administration · Troubleshooting · Computer Science · IT · computer
Quality Control Engineer,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/itybeolbuazx-quality-control-engineer-fresh-freeze-sharqia-egypt,Full TimeOn-site,"10th of Ramadan City, Sharqia, Egypt ","10th of Ramadan City, Sharqia, Egypt ",https://wuzzuf.net/jobs/careers/fresh-freeze-egypt-129285,Full TimeOn-siteExperienced · 3 - 5 Yrs of Exp · IT/Software Development · Quality · Engineering - Telecom/Technology · ISO · QA · QC · quality · Quality Management · Analysis · Engineering
Full-Stack PHP Developer (CodeIgniter) – Remote & Immediate Start,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/iynoykafv9jz-full-stack-php-developer-codeigniter-remote-immediate-start-cairo-egypt,Full TimeRemote,"Cairo, Egypt ","Cairo, Egypt ",,Full TimeRemoteExperienced · 5 - 10 Yrs of Exp · IT/Software Development · PHP (CodeIgniter framework). · Full Stack · JavaScript · MySQL · CSS · HTML · Software Development · Xml Web Services · Angular
Deputy IT Manager for Infrastructure,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/ceyyqhen1fhh-deputy-it-manager-for-infrastructure-nile-university-giza-egypt,Full TimeOn-site,"6th of October, Giza, Egypt ","6th of October, Giza, Egypt ",https://wuzzuf.net/jobs/careers/Nile-University-Egypt-30674,Full TimeOn-siteExperienced · 10 - 15 Yrs of Exp · IT/Software Development · Project/Program Management · Engineering - Telecom/Technology · Information Technology (IT) · Engineering · Networking · Project Management · Software
Engineering Department Manage /Mechanical Engineer/Electrical Engineer,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/g9ddr8alu0hq-engineering-department-manage-mechanical-engineerelectrical-engineer-elmon-alexandria-egypt,Full TimeOn-site,"Bourj Alarab, Alexandria, Egypt ","Bourj Alarab, Alexandria, Egypt ",https://wuzzuf.net/jobs/careers/Elmon-Egypt-32436,Full TimeOn-siteExperienced · 4 - 10 Yrs of Exp · Engineering - Construction/Civil/Architecture · Engineering - Mechanical/Electrical · Microsoft Office · Mechanical Engineering · Electrical Engineering · Management
Senior Oracle Database Administrator,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/cb0l8i4fsb0u-senior-oracle-database-administrator-isfp-alexandria-egypt,Full TimeOn-site,"Gomrok, Alexandria, Egypt ","Gomrok, Alexandria, Egypt ",https://wuzzuf.net/jobs/careers/ISFP-Egypt-25333,Full TimeOn-siteExperienced · 3 - 5 Yrs of Exp · Administration · Oracle · SQL
telecommunications engineer,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/aSfqkPrwrIIB-telecommunications-engineer-Cairo-Egypt,Full TimeOn-site,"Sheraton, Cairo, Egypt ","Sheraton, Cairo, Egypt ",,Full TimeOn-siteExperienced · 1+ Yrs of Exp · Engineering - Telecom/Technology · Communication · Computer Engineering · Computer Science · Information Technology (IT) · MS Office · Network
Front End Angular Developer,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/vjcq4iao965t-front-end-angular-developer-tab-erp-solutions-cairo-egypt,Full TimeRemote,"New Cairo, Cairo, Egypt ","New Cairo, Cairo, Egypt ",https://wuzzuf.net/jobs/careers/TAB-ERP-Solutions-Egypt-21567,Full TimeRemoteExperienced · 3 - 5 Yrs of Exp · IT/Software Development · Angular · Bootstrap · APIs · CSS · Design · Information Technology (IT) · JSON · JavaScript
HRIS and HR Operations Specialist,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/idthxzcmtn1v-hris-and-hr-operations-specialist-enaya-care-international-company-for-beauty-comfort-giza-egypt,Full TimeOn-site,"Mohandessin, Giza, Egypt ","Mohandessin, Giza, Egypt ",https://wuzzuf.net/jobs/careers/ENAYA CARE INTERNATIONAL COMPANY FOR BEAUTY AND COMFORT-Saudi Arabia-112243,Full TimeOn-siteExperienced · 3 - 5 Yrs of Exp · Administration · Human Resources · Operations/Management · Human Resources (HR) · Operations · English · HR · HRIS · Human Resources · Microsoft Office
Mechanical Engineer,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/1q1g5d4a3lav-mechanical-engineer-international-food-consumable-goods-egypt-s-a-e-giza-egypt,Full TimeOn-site,"6th of October, Giza, Egypt ","6th of October, Giza, Egypt ",https://wuzzuf.net/jobs/careers/International-Food---Consumable-Goods---Egypt-S-A-E-Egypt-27978,Full TimeOn-siteExperienced · 2 - 6 Yrs of Exp · Installation/Maintenance/Repair · Engineering - Mechanical/Electrical · Maintenance · Engineering · Mechanical Engineering · Mechanical · FMCG · 3D · AutoCAD · Design
Mechanical engineer for (electrical panels),https://wuzzuf.nethttps://wuzzuf.net/jobs/p/ck1ssmapsnpl-mechanical-engineer-for-electrical-panels-total-air-cairo-egypt,Full TimeOn-site,"Helwan, Cairo, Egypt ","Helwan, Cairo, Egypt ",https://wuzzuf.net/jobs/careers/Total-Air-Egypt-118608,Full TimeOn-siteExperienced · 2 - 5 Yrs of Exp · Manufacturing/Production · AutoCAD · electrical panels · Mechanical engineer · Maintenance · Engineering · Electrical · Panels · 3D · Design
Site Mechanical Engineer,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/uhdfducxmnmp-site-mechanical-engineer-total-air-cairo-egypt,Full TimeOn-site,"Cairo, Egypt ","Cairo, Egypt ",https://wuzzuf.net/jobs/careers/Total-Air-Egypt-118608,Full TimeOn-siteSenior Management · 7 - 20 Yrs of Exp · males_only · Engineering - Construction/Civil/Architecture · Engineering - Mechanical/Electrical · Mechanical engineer · Mechanical Engineering · Mechanical · Site · Engineering · engineer
R&D Formulation Supervisor,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/65savihmcuao-rd-formulation-supervisor-giza-egypt,Full TimeOn-site,"6th of October, Giza, Egypt ","6th of October, Giza, Egypt ",,Full TimeOn-siteManager · 4 - 8 Yrs of Exp · R&D/Science · Operations/Management · Analyst/Research · Formulation · GMP · R&D · Research · Safety · SOP · Stability
Assistant Product Manager,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/rts4yevhf5j9-assistant-product-manager-mazaya-cairo-egypt,Full TimeOn-site,"New Cairo, Cairo, Egypt ","New Cairo, Cairo, Egypt ",https://wuzzuf.net/jobs/careers/Mazaya-Egypt-16975,Full TimeOn-siteExperienced · 1 - 3 Yrs of Exp · Marketing/PR/Advertising · Product Management · Microsoft Office · Office management · Product · product manager · Manager · Assistant · Pharmaceutical · Pharmacy
Mechanical Technical Office Engineer (QS),https://wuzzuf.nethttps://wuzzuf.net/jobs/p/d6slh5qhsfnp-mechanical-technical-office-engineer-qs-reiada-cairo-egypt,Full TimeOn-site,"Sheraton, Cairo, Egypt ","Sheraton, Cairo, Egypt ",https://wuzzuf.net/jobs/careers/Lead-Egypt-77699,Full TimeOn-siteExperienced · 5 - 10 Yrs of Exp · Engineering - Mechanical/Electrical · Mechanical · AutoCAD · Mechanical Engineering · Technical Office · Microsoft Office · Design · Engineering
UI Web Developer,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/dq0ytmky2yvs-ui-web-developer-erpplus5-cairo-egypt,Full TimeOn-site,"Maadi, Cairo, Egypt ","Maadi, Cairo, Egypt ",https://wuzzuf.net/jobs/careers/Erpplus5-Egypt-54265,Full TimeOn-siteExperienced · 2 - 5 Yrs of Exp · IT/Software Development · .Net · ASP.Net · Development · HTML · JavaScript · Software Development · Programming · Web Applications · Web Development
AI trainer Executive Leadership Track,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/bygxd3i0ryeh-ai-trainer-executive-leadership-track-avanguard-cairo-egypt,Full TimeRemote,"New Cairo, Cairo, Egypt ","New Cairo, Cairo, Egypt ",https://wuzzuf.net/jobs/careers/Avanguard-Egypt-123929,Full TimeRemoteExperienced · 7+ Yrs of Exp · Training/Instructor · AI · Training · usall · AICerts · English Teaching · CAIO
Mechanical Engineer,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/qt3sqftgmthg-mechanical-engineer-cairo-egypt,Full TimeOn-site,"Cairo, Egypt ","Cairo, Egypt ",,Full TimeOn-siteEntry Level · 0 - 3 Yrs of Exp · Engineering - Telecom/Technology · Engineering - Mechanical/Electrical · Maintenance · Management · Mechanical Engineering · HVAC · Fire Fighting · diesel generator · 3D · AutoCAD
Business Analyst,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/6wnxfyeryow4-business-analyst-eyouth-cairo-egypt,Full TimeOn-site,"Maadi, Cairo, Egypt ","Maadi, Cairo, Egypt ",https://wuzzuf.net/jobs/careers/-91008,Full TimeOn-siteExperienced · 2+ Yrs of Exp · IT/Software Development · Analyst/Research · analytical · Business Analysis · Business Administration · Communication skills · Administration · Information Technology (IT) · English · Analysis
Epidemiology Analyst,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/cor8zbi5f8hw-epidemiology-analyst-grifols-egypt-for-plasma-derivatives-giza-egypt,Full TimeOn-site,"6th of October, Giza, Egypt ","6th of October, Giza, Egypt ",https://wuzzuf.net/jobs/careers/-80178,Full TimeOn-siteEntry Level · 1 - 3 Yrs of Exp · Medical/Healthcare · Analyst/Research · Microsoft Power BI · Medical
"Principal Product Manager, LearnWith.AI (Remote) - $200,000/year USD",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/g/qv4azdhyaagd-principal-product-manager-learnwithai-remote-200000year-usd-trilogy-dubai-united-arab-emirates,Full Time,"Dubai, United Arab Emirates ","Dubai, United Arab Emirates ",https://wuzzuf.net/jobs/careers/Trilogy-United Arab Emirates-126645,Full TimeManager · IT/Software Development · Sales/Retail · Engineering - Telecom/Technology · computer science · information technology (it) · engineering · sales · startup · analysis · ai
Trainee,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/g/zujy7cmgpqsi-trainee-space42-dubai-united-arab-emirates,Full Time,"Dubai, United Arab Emirates ","Dubai, United Arab Emirates ",https://wuzzuf.net/jobs/careers/space42-united-arab-emirates-128543,Full TimeStudent · Accounting/Finance · Administration · Human Resources · Recruitment · Accounting · Human Resources (HR) · Microsoft Office · Finance · Administration · Information Technology (IT)
Software-Defined Networking Engineer,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/g/ronhgofeqowb-software-defined-networking-engineer-canonical-riyadh-saudi-arabia,Full Time,"Riyadh, Saudi Arabia ","Riyadh, Saudi Arabia ",https://wuzzuf.net/jobs/careers/Canonical-Saudi Arabia-126640,Full TimeEntry Level · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · information technology (it) · computer science · engineering · software development · software engineering · software · linux
Sales Account Manager,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/qkl6kf86ftoh-sales-account-manager-soft-trend-cairo-egypt,Full TimeOn-site,"Maadi, Cairo, Egypt ","Maadi, Cairo, Egypt ",https://wuzzuf.net/jobs/careers/soft-trend-egypt-129335,Full TimeOn-siteEntry Level · 0 - 3 Yrs of Exp · Business Development · Sales/Retail · English · sales skills · Sales Target · Sales · account manager · sales account · sales account manager · Account
Service Delivery Manager,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/g/ra2vpexgkp4v-service-delivery-manager-eos-it-solutions-dubai-united-arab-emirates,Full Time,"Dubai, United Arab Emirates ","Dubai, United Arab Emirates ",https://wuzzuf.net/jobs/careers/eos-it-solutions-united-arab-emirates-129595,Full TimeExperienced · Customer Service/Support · IT/Software Development · Operations/Management · Customer Service · Customer Support · Customer Care · Information Technology (IT) · Management · Computer Science · Microsoft Office
Backend Developer .Net (ASP),https://wuzzuf.nethttps://wuzzuf.net/jobs/p/yqbj93kbjlqe-backend-developer-net-asp-cairo-egypt,Full TimeOn-site,"Maadi, Cairo, Egypt ","Maadi, Cairo, Egypt ",,Full TimeOn-siteExperienced · 4 - 6 Yrs of Exp · IT/Software Development · ASP.Net · .Net · JavaScript · jQuery · OOP · Vue.js · .Net Development · Microsoft .Net Framework · ASP.NET Core
Principal Fire Protection Engineer,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/g/a06mwtf0rnmd-principal-fire-protection-engineer-kbr-inc-riyadh-saudi-arabia,Full Time,"Riyadh, Saudi Arabia ","Riyadh, Saudi Arabia ","https://wuzzuf.net/jobs/careers/kbr,-inc.-united-arab-emirates-128346",Full TimeExperienced · Quality · Engineering - Mechanical/Electrical · Engineering - Other · engineering · mechanical engineering · autocad · electrical engineering · safety · fire protection · science
"Director of Academic Excellence, 2 Hour Learning (Remote) - $400,000/year USD",https://wuzzuf.nethttps://wuzzuf.net/jobs/p/g/jpcathsqlxwr-director-of-academic-excellence-2-hour-learning-remote-400000year-usd-trilogy-dubai-united-arab-emirates,Full Time,"Dubai, United Arab Emirates ","Dubai, United Arab Emirates ",https://wuzzuf.net/jobs/careers/Trilogy-United Arab Emirates-126645,Full TimeSenior Management · IT/Software Development · Engineering - Telecom/Technology · Education/Teaching · computer science · information technology (it) · education · teaching · media · design · management
Product Manager - Desktop,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/g/cdcshmno66l1-product-manager-desktop-canonical-riyadh-saudi-arabia,Full Time,"Riyadh, Saudi Arabia ","Riyadh, Saudi Arabia ",https://wuzzuf.net/jobs/careers/Canonical-Saudi Arabia-126640,Full TimeEntry Level · IT/Software Development · Marketing/PR/Advertising · Sales/Retail · Product Management · Marketing · Sales · Information Technology (IT) · Computer Science · Project Management · Sales Skills
Project Manager,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/3a9owbxiqnlq-project-manager-eec-group-cairo-egypt,Full TimeOn-site,"Sheraton, Cairo, Egypt ","Sheraton, Cairo, Egypt ",https://wuzzuf.net/jobs/careers/EEC-Group-Egypt-31409,Full TimeOn-siteManager · 15 - 17 Yrs of Exp · Engineering - Construction/Civil/Architecture · Engineering · Project Management · Civil
Head OF Operations,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/jwr5in67klqs-head-of-operations-giza-egypt,Full TimeOn-site,"6th of October, Giza, Egypt ","6th of October, Giza, Egypt ",,Full TimeOn-siteSenior Management · 10 - 15 Yrs of Exp · males_only · Business Development · Customer Service/Support · Operations/Management · business · Communication · IT · Leadership · Operations · Management · Supply Chain
Digital Marketing Specialist,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/ybdtmykwpdo7-digital-marketing-specialist-dakkaken-group-cairo-egypt,Full TimeOn-site,"Cairo, Egypt ","Cairo, Egypt ",https://wuzzuf.net/jobs/careers/Dakkaken-Egypt-92265,Full TimeOn-siteExperienced · 4 - 8 Yrs of Exp · Marketing/PR/Advertising · digital marketing · E-Commerce · Marketing · campaigns · Social Media · Communication · Google Ads · Facebook Marketing · tiktok
KEY ACCOUNT MANAGER - ABU DHABI,https://wuzzuf.nethttps://wuzzuf.net/jobs/p/g/5hrgmjjhvpkl-key-account-manager-abu-dhabi-easy-world-automation-eworld-dubai-united-arab-emirates,Full Time,"Dubai, United Arab Emirates ","Dubai, United Arab Emirates ",https://wuzzuf.net/jobs/careers/easy-world-automation-eworld-united-arab-emirates-129749,Full TimeExperienced · Business Development · Customer Service/Support · Sales/Retail · Sales · Sales Skills · Customer Service · Sales Target · Customer Support · Customer Care · Account Management
